created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-01 01:51:44+00:00,"South Korea reports 376 new cases, China reports 573 https://t.co/kG69YJL1lr https://t.co/j0h1D6QZYB",jobgujnews3,india,,33,250,20272,False,
2020-03-01 01:51:29+00:00,RT @realDonaldTrump: I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank…,AshokMi93207780,lucknow india,Ministry of Information and Technology .Nationalist...Jai Hind Jai Bharat.. India 🇮🇳 First,51,303,1936,False,I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!
2020-03-01 01:51:14+00:00,"RT @TheEconomist: Covid-19 may be five to ten times as lethal as seasonal flu, experts say. This could put the death toll around the world…",sunilduke,mumbai india,"Duke MBA, Executive with an Indian MNC, Retweets are not endorsements!",165,247,906,False,"Covid-19 may be five to ten times as lethal as seasonal flu, experts say. This could put the death toll around the world in the millions https://t.co/XINAmEOXio"
2020-03-01 01:51:15+00:00,RT @AnantBhan: Iran has now become one of the global epicenters of the coronavirus—with the highest mortality rate in the world. Based on o…,INDIANISATION,india,"Life member Indian #Redcross. Español, Health( SDG 3),Technology,Yoga, Indian Economy. Love TATA group, Indian army, old-age home to cows.",674,499,33069,False,"Iran has now become one of the global epicenters of the coronavirus—with the highest mortality rate in the world. Based on official numbers, the mortality rate in Iran has fluctuated daily, between 8-18%, compared to 3% in China and less everywhere else.
https://t.co/apMoupUsRE"
2020-03-01 01:51:09+00:00,RT @EndGameWW3: Shortage In Chinese Products Could Mean Empty Shelves In U.S. https://t.co/SAT5kpu2HO,immohitarora,bathinda india,,72,228,1578,False,Shortage In Chinese Products Could Mean Empty Shelves In U.S. https://t.co/SAT5kpu2HO
2020-03-01 01:50:59+00:00,"RT @vajrayudha11: ⚡️ “Some other impacts of Indian civilization on China in the past” 5/n

https://t.co/393W6mNSvo",TomAltered,bengaluru india,,56,368,1666,False,"⚡️ “Some other impacts of Indian civilization on China in the past” 5/n

https://t.co/393W6mNSvo"
2020-03-01 01:50:25+00:00,RT @realDonaldTrump: I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank…,LallawmkimiMary,mizoram india,"Bts Army😍💪  
Totally insane 😁",19,41,4529,False,I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!
2020-03-01 01:50:26+00:00,"RT @IndoPac_Info: #coronavirus Update: 

#France - 43 new cases today - New total 100 cases &amp; 2 dead

#Italy - 239 new cases &amp; 8 new deaths…",Sreevid40079305,india,"I’m unique, just like everyone else😂😂👻
 Svalpa sahaneyindiri!  🙏🙏

ಮಾತೃ, ಮಾತೃಭಾಷೆ ಮತ್ತು ಮಾತೃಭೂಮಿಗೆ ಪರ್ಯಾಯವಿಲ್ಲ",301,171,19047,False,"#coronavirus Update: 

#France - 43 new cases today - New total 100 cases &amp; 2 dead

#Italy - 239 new cases &amp; 8 new deaths - New total 1,128 cases &amp; 29 dead

#Iran - 205 new cases &amp; 9 deaths - New total 593 cases &amp; 43 dead

#USA - First death - Total of 68 cases &amp; 1 dead https://t.co/EWM1JAfJnS"
2020-03-01 01:50:20+00:00,"RT @ING_Economics: The spread of Covid-19 outside  China continues to add more uncertainty to the metals market
https://t.co/m3CQNuiKjD",Divya_India_ask,india,,558,1269,34167,False,"The spread of Covid-19 outside  China continues to add more uncertainty to the metals market
https://t.co/m3CQNuiKjD"
2020-03-01 01:50:17+00:00,RT @sakshijoshii: China is a huge business market for them. He is called Khan uncle there. That answers everything,harisanwer1987,india,Proud to Be Indian nd Bihari,233,159,50020,False,China is a huge business market for them. He is called Khan uncle there. That answers everything https://t.co/RtAEbwNV9t
2020-03-01 01:50:12+00:00,RT @PeterSweden7: A person has died from Corona virus in America and the state of Washington has declared a state of emergency.,Sreevid40079305,india,"I’m unique, just like everyone else😂😂👻
 Svalpa sahaneyindiri!  🙏🙏

ಮಾತೃ, ಮಾತೃಭಾಷೆ ಮತ್ತು ಮಾತೃಭೂಮಿಗೆ ಪರ್ಯಾಯವಿಲ್ಲ",301,171,19047,False,A person has died from Corona virus in America and the state of Washington has declared a state of emergency.
2020-03-01 01:49:41+00:00,RT @spectatorindex: BREAKING: Australia reports first coronavirus death,Kalki_108,india,"UNABASHEDLY & UNAPOLOGETICALLY Proud Hindu💪. Dharmo Rakshati Rakshitaha🙏. 
Chhatrapati Shivaji/Veer Savarkar/Sardar Patel/PV Narasimha Rao.♥
RTs≠Endorsements.",1703,3337,145686,False,BREAKING: Australia reports first coronavirus death
2020-03-01 01:49:41+00:00,RT @spectatorindex: BREAKING: Australia reports first coronavirus death,SanjayBisht13,kotdwara india,"INSTRUCTOR, SOLDIER BY PROFESSION
DOCTORATE FROM PMO.
अब एक ही इच्छा है कि प्रशासनिक रुप से बीमार देश का  इलाज कर देश व देशवासियों को स्वस्थ व समृद्धि करें.",6894,7320,12428,False,BREAKING: Australia reports first coronavirus death
2020-03-01 01:49:40+00:00,"Economic impact of #COVID19:  World output expanded by just 2.9% in 2019 – the slowest pace since the 2008-09 global financial crisis and just 0.4 % points above the 2.5% threshold typically associated with global recession 
- Stephen Roach @ProSyn

https://t.co/RWKcTaBPp5",UnniSankar,trivandrum india,"Deeply fascinated by the intersections of #Science, #Technology, #Business, #Economics, #Society, #Politics, #Literature, #Arts, #Sports & more..",358,241,4056,False,
2020-03-01 01:49:16+00:00,"Kurdistan Region still free of known coronavirus cases, despite 12 suspected infections https://t.co/QiTvUBugSz",1973Ypsingh,noida india,,186,1629,7886,False,
2020-03-01 01:49:17+00:00,"RT @IndianExpress: China reported 573 new confirmed coronavirus cases on February 29, up from 427 the previous day and the highest daily in…",gsanthoshk1967,bengaluru south india,"Veteran
Interested in technology, innovation.
Concerned about global warming, environment. Working towards promoting science for global good!",75,255,4477,False,"China reported 573 new confirmed coronavirus cases on February 29, up from 427 the previous day and the highest daily increase in a week.

Click below to follow LIVE updates:

https://t.co/f5XidOn9f2"
2020-03-01 01:48:49+00:00,"Iraq announces 5 new cases of coronavirus, totaling 13 https://t.co/PON3X64Vyl",1973Ypsingh,noida india,,186,1629,7886,False,
2020-03-01 01:48:23+00:00,Archdiocese suspends drinking from Holy Communion Chalice amid coronavirus fears https://t.co/py592nRaG6,WaYs2rOcK,new delhi india,Raj Gaur,44,52,21948,False,
2020-03-01 01:48:17+00:00,#indiaundermodi2:In fact this is the right time for India to be self reliant to the best possible extent and not dependant on the Chinks. PIP PIP @BJP4India - https://t.co/YBaZLtwOPI,vajapeyam,india,"When will Indians in general say that ""I AM AN INDIAN FIRST & LAST,not INDIAN MUSLIM.INDIAN HINDU & INDIAN CHRISTIAN! 😡😔😕😬",3194,4241,272380,False,
2020-03-01 01:48:18+00:00,"RT @jscarto: #Coronavirus: Amid efforts to reduce pollution in #China, the signal from quarantines remains clear.

Unlike the past, activit…",_utkarshsinha,india,"Investor @TouchstoneVC https://t.co/qrT41EcHm6, [@ekincaredotcom, @apxormobile, @gifskey, @transportercity, martmobi, @zine_one ...]",263,375,3905,False,"#Coronavirus: Amid efforts to reduce pollution in #China, the signal from quarantines remains clear.

Unlike the past, activity levels have not rebounded after the Chinese New Year. New reporting from @KashaPatel &amp; me https://t.co/Wa88eF1Rzv #maps #dataviz https://t.co/5tdYg40CaC"
2020-03-01 01:48:14+00:00,"RT @OH_mes2: 376 new cases of Coronavirus in Korea 

There are now 3,526 total cases in Korea",Keikei48244976,imphal india,I am special because i am a lovelinus,253,340,51738,False,"376 new cases of Coronavirus in Korea 

There are now 3,526 total cases in Korea https://t.co/dJ4iWq23od"
2020-03-01 01:48:12+00:00,"@indianterrain @beastoftraal While at it, also see the movie Virus again on prime. It’s on nipah virus outbreak in India",arifkhan7,new delhi india,"Relentlessly curious, the digital marketing guy you wished you had on your team. Fighter vs. Guillain Barré Syndrome. #ArifFightsGBS.",3420,836,124209,False,
2020-03-01 01:48:09+00:00,"RT @Surgeon_General: Seriously people- STOP BUYING MASKS!  

They are NOT effective in preventing general public from catching #Coronavirus…",mondal641,bhavnagar india,"Material Chemist, Li-ion battery, Na-ion battery, electrocatalysis, Supercapacitor
Aniruddha Mondal, PhD
publication
https://t.co/hvM5HvhHJO…",107,559,78,False,"Seriously people- STOP BUYING MASKS!  

They are NOT effective in preventing general public from catching #Coronavirus, but if healthcare providers can’t get them to care for sick patients, it puts them and our communities at risk! 
 https://t.co/UxZRwxxKL9"
2020-03-01 01:48:01+00:00,"@tweet_usama @herabkhan @MujMash Now China will come to the picture, now let's see how an atheist country and Taliban will do business together. Hope Chinese will build more schools and colleges there.",kkrishna338,india,Indian Rationalist,72,50,4005,False,
2020-03-01 01:48:00+00:00,@HuXijin_GT Fight put up by China is commendable ..!,ggs83,india,"News , Market , Politics, Fitness, Reading 
Retweets are not endorsements.",235,1771,4228,False,
2020-03-01 01:47:49+00:00,"China reported 573 new confirmed coronavirus cases on February 29, up from 427 the previous day and the highest daily increase in a week.

Click below to follow LIVE updates:

https://t.co/f5XidOn9f2",IndianExpress,india,"The Indian Express brings to you latest news from India and the world, breaking round the clock. On telegram: https://t.co/NEjcxYKpGy",3484099,347,673811,True,
2020-03-01 01:47:36+00:00,"RT @vikramc58591925: #NoMeat_NoCoronaVirus
#GodMorningSaturday
A developed country is not one that has developed in science!
It is one whic…",Ajitkdas1,new delhi india,Corporate consultant and intellectual Law consultant,670,769,16465,False,"#NoMeat_NoCoronaVirus
#GodMorningSaturday
A developed country is not one that has developed in science!
It is one which has developed values.
There is a request for all countries, including China, to renounce meat! https://t.co/Ndkz3RCSeo"
2020-03-01 01:47:30+00:00,"RT @satya_yadav: Just how contagious is COVID-19? This chart puts it in perspective

https://t.co/n5ZWjLAXOP https://t.co/d7uLOfaa3Z",arifkhan7,new delhi india,"Relentlessly curious, the digital marketing guy you wished you had on your team. Fighter vs. Guillain Barré Syndrome. #ArifFightsGBS.",3420,836,124209,False,"Just how contagious is COVID-19? This chart puts it in perspective

https://t.co/n5ZWjLAXOP https://t.co/d7uLOfaa3Z"
2020-03-01 01:47:24+00:00,RT @steve_hanke: .@realDonaldTrump's visit to #India was all about the rise of #China. Brokering deals with #Modi &amp; his #BJP goons is not g…,Mimi14971875,mumbai india,Rediscover urself each time life puts u down..,119,442,5152,False,".@realDonaldTrump's visit to #India was all about the rise of #China. Brokering deals with #Modi &amp; his #BJP goons is not good for business, considering a wave of religious violence is plaguing #Delhi &amp; #Kashmir. Pacts with the devil are destined to fail.
https://t.co/UpNISShrdd"
2020-03-01 01:47:07+00:00,RT @NASAEarth: Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA,ProudAndhrite,vishakhapatnam india,On a no non-sense Twitter Handle! #VizagTwitter,612,729,7337,False,Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA
2020-03-01 01:46:50+00:00,RT @XHNews: A woman bows to a police officer when seeing him having simple lunch by the roadside in China's Hubei. #FightVirus #coronavirus…,zero197022,india,,288,1263,29408,False,A woman bows to a police officer when seeing him having simple lunch by the roadside in China's Hubei. #FightVirus #coronavirus https://t.co/IredVojHY4
2020-03-01 01:46:27+00:00,RT @aliostad: Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days…,Umaselvan,chennai primitive india,"I consume more than I contribute/create. 😐
use lists, 100% rant / flex.",106,35,3466,False,Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days. A number of officials already died and mass infection among hospital staff and police forces reported.
2020-03-01 01:46:23+00:00,"Coronavirus outbreak: Day after India bans Iranian flights, Tehran asks for 'immediate action' to... https://t.co/tjNJTNfjxM",1973Ypsingh,noida india,,186,1629,7886,False,
2020-03-01 01:46:24+00:00,RT @spectatorindex: BREAKING: Australia reports first coronavirus death,prernachettri,gangtok sikkim india,Doctor by profession. Loving & living life thoroughly.Nepalese Sikkimese Indian.,1333,340,29143,False,BREAKING: Australia reports first coronavirus death
2020-03-01 01:46:09+00:00,NASA &amp; ESA (European Space Agency) have detected significant decreases in nitrogen dioxide (NO2) over China. There is evidence that the change is at least partly related to the economic slowdown following the outbreak of coronavirus. #CoronaVirusUpdate https://t.co/CG3b94P3VB,fmfpage,india,"Business | Sports | News | Science | Politics | Culture | Movies |

Subscribe to FMF Youtube Channel - https://t.co/5VNG0dAzVg",1538,0,134,False,
2020-03-01 01:46:07+00:00,"I know this is a time of tragedy, #coronavirus scares me to the core. Somehow I feel that one day Hollywood will make a movie out of #princessdiamond cruise and how big a catastrophe that is/was. #Coronavid19 #covid19",Binkby,canada india,"Engineer, Infra, Finance, Technology, Football, movies...not in that order. views are my own",26,484,523,False,
2020-03-01 01:46:04+00:00,RT @aliostad: Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days…,aaro0sh,mumbai india,Look forward to a developed Bharat! 🙏🏼 Lost my Ac @aar00sh so restarting!!! 😊,80,416,16907,False,Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days. A number of officials already died and mass infection among hospital staff and police forces reported.
2020-03-01 01:45:57+00:00,"RT @slickenteur: America has 14,000 diplomats all over the world; China has 8,000; India cannot stand in their league by having 900 diploma…",drvipulbothara,dhule mumbai india,"Doctor, love music, good books and a die hard movie buff.. foodie.. with all 32 sweet teeth.. politically incorrect.",551,414,139608,False,"America has 14,000 diplomats all over the world; China has 8,000; India cannot stand in their league by having 900 diplomats — open the floodgates of lateral entries @narendramodi"
2020-03-01 01:45:50+00:00,RT @BBCNews: Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx,itsmevsv,nagercoil india,DOC💉Thalapathy🕊️Always MSD🏏HipHopAdhi🎵 CRIC freak+~உசுப்பேத்துரவன்கிட்ட உம்முனும் கடுப்பேத்துரவன்கிட்ட கம்முனும் இருந்துட்டா வாழ்க ஜம்முன்னு இருக்கும்🤗,237,54,28829,False,Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx
2020-03-01 01:45:50+00:00,"RT @PSamratSakal: .@OfficeofUT @AUThackeray @supriya_sule 
Please help @99_vsk99 who is stranded in Tehran amid #coronavirus epidemic in Ir…",vijaycMT,mumbai india,"Senior Assistant Editor, MT, Mumbai.
Tweets are personal
बिनडोक भक्त आणि निनावी ट्रोलर्ससाठी ब्लॉक",17091,719,9896,False,".@OfficeofUT @AUThackeray @supriya_sule 
Please help @99_vsk99 who is stranded in Tehran amid #coronavirus epidemic in Iran. https://t.co/5DHnCJd1Lz"
2020-03-01 01:45:41+00:00,"RT @globaltimesnews: ""We are brothers, we are one."" Chinese singer #LayZhang donated 20 million KRW ($16,664) to #SouthKorea toward those a…",poorexol,india,I stan legends #EXO. FOREVER 9,133,316,22818,False,"""We are brothers, we are one."" Chinese singer #LayZhang donated 20 million KRW ($16,664) to #SouthKorea toward those affected by #coronavirus. #COVID19 #EXO @weareoneEXO @layzhang https://t.co/sLfZqXMQ4n"
2020-03-01 01:45:34+00:00,"RT @GrouciDjamila: Ban on eating wild and domestic animals &amp; the Yulin Festival
Stop torturing animals, leave animals alone, this is the me…",indiannetizen,india,"A global citizen, lifelong vegetarian  n animal lover. Tolerate people. Have varied interests - nature, travel, books, tech, pictures, environment etc. No DM.",1947,3198,11570,False,"Ban on eating wild and domestic animals &amp; the Yulin Festival
Stop torturing animals, leave animals alone, this is the message of the coronavirus ...

Organisation Mondiale de la Santé #OMS Interdiction de manger des animaux sauvages et domestiques  https://t.co/zwOnpYlrtJ"
2020-03-01 01:45:22+00:00,RT @BBCNews: Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx,Thala_krish97,tamil nadu india,Thala fan  #mechanical_Eng  #என்றும்_தல அஜித்,48,34,6967,False,Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx
2020-03-01 01:45:14+00:00,"Coronavirus: Cases exceed 3,000 in South Korea in largest outbreak outside China  https://t.co/UXi64A4sqi",vipulupadhyay,gurgaon india,"India-Japan Cross Border Business Expert, India Entry Advisor, Startup Mentor,Transformation Consultant & a Citizen Journalist.",72,638,414,False,
2020-03-01 01:45:08+00:00,"RT @slickenteur: America has 14,000 diplomats all over the world; China has 8,000; India cannot stand in their league by having 900 diploma…",ivishnukn,india,Philomath,75,516,2276,False,"America has 14,000 diplomats all over the world; China has 8,000; India cannot stand in their league by having 900 diplomats — open the floodgates of lateral entries @narendramodi"
2020-03-01 01:45:08+00:00,"@gshreepad @maliniawasthi @ShefVaidya We may not agree but China has its own Google, Twitter, ...",JustAnyDay,surat india,,34,113,33,False,
2020-03-01 01:45:09+00:00,"RT @scoupiegoe: Kindly spend 10 minutes of your time to learn more bout #Coronavirus, the misconceptions and facts from watching this video…",Anonymous_1987,india,I am trying to be just a human being...,56,240,2198,False,"Kindly spend 10 minutes of your time to learn more bout #Coronavirus, the misconceptions and facts from watching this video.

https://t.co/QMq7VSnvy1"
2020-03-01 01:45:05+00:00,Trump seeks to quell fear as first U.S. coronavirus death is reported https://t.co/Q0vb80cnSZ,1973Ypsingh,noida india,,186,1629,7886,False,
2020-03-01 01:44:58+00:00,India starts hunt for alternatives to China to source over 1k items https://t.co/P2xD7etGjg via @timesofindia,vajapeyam,india,"When will Indians in general say that ""I AM AN INDIAN FIRST & LAST,not INDIAN MUSLIM.INDIAN HINDU & INDIAN CHRISTIAN! 😡😔😕😬",3194,4241,272380,False,
2020-03-01 01:44:48+00:00,RT @jihadwatchRS: Afghanistan: Imams say Qur’an verses worn on clothes can prevent coronavirus https://t.co/8au4MBr7pW,amarkantca,new delhi india,Chartered Accountant,1713,1698,85004,False,Afghanistan: Imams say Qur’an verses worn on clothes can prevent coronavirus https://t.co/8au4MBr7pW
2020-03-01 01:44:46+00:00,RT @ennrjb: When in doubt of what is safe or isnt safe regarding coronavirus its best to go straight to the WHO website instead of posting…,UGH_DanceBreak,india,BTS fan account. There's a 26 year old human behind this account 💜,198,148,35976,False,"When in doubt of what is safe or isnt safe regarding coronavirus its best to go straight to the WHO website instead of posting on twitter and potentially spreading fear among your followers. 

https://t.co/wqJ9jMf8wQ"
2020-03-01 01:44:23+00:00,"RT @WordswithSteph: During today’s coronavirus presser, Dr. Fauci announced that elderly, obese individuals are at higher risk of falling i…",manuVirodhi,india,"Promoting Equality • Political View: Indian • Serves you Reality & truth • RT ≠ Endorsement • Dig the goldmine • बीजेपी नहीं, कांग्रेसी होना भी मुश्किल",3945,2850,18339,False,"During today’s coronavirus presser, Dr. Fauci announced that elderly, obese individuals are at higher risk of falling ill to coronavirus and, tragically, failing to recover. Donald Trump seemed unusually attentive. 

#CoronavirusUpdate 
https://t.co/rKXTeU3Oio"
2020-03-01 01:44:12+00:00,"RT @DrMartyFox: The Usual Suspects Called #PresidentTrump A Racist And Xenophobe For THIS:

""If President @realDonaldTrump 
Had Not Prevent…",amarkantca,new delhi india,Chartered Accountant,1713,1698,85004,False,"The Usual Suspects Called #PresidentTrump A Racist And Xenophobe For THIS:

""If President @realDonaldTrump 
Had Not Prevented Travel From China,

""We Would Have Had Many More #CoronaVirus Cases In The U.S.""

         Dr Anthony Fauci 

https://t.co/Jg2jFO5QST"
2020-03-01 01:44:04+00:00,"CORONAVIRUS will soon spread irreversibly, the 1st means of contagion are banknotes. Do not touch them, take them with gloves &amp; put them in an airtight envelope &amp; leave it outside ur door.  Tomorrow morning I will drop by for collection &amp; disposal. 'Always in selfless service' 😈",WJourneys,bangalore india,"A Complete Travel Experience deals with all aspects of travel - includes airline ticketing, tours, hotel bookings. Contact - b.ashok03@gmail.com",82,91,115,False,
2020-03-01 01:43:47+00:00,RT @Imamofpeace: An Iranian member of parliament has died of a coronavirus infection. I hope he kissed and hugged the Supreme Ayatollah Kha…,nayakuddin,india,,249,665,156985,False,An Iranian member of parliament has died of a coronavirus infection. I hope he kissed and hugged the Supreme Ayatollah Khamenei goodbye.
2020-03-01 01:43:32+00:00,RT @AneesaBaluch: Nowadays people from all over the #World are afraid of #CoronaVirus &amp; Ppl pray to #God for protection from that dangerous…,KDKedarta,shimla india,"Jai Shri Ram, I’m Nationalist Minded🇮🇳, Hardcore Hindu 🏹🕉, BJP Follower & Nature Lover.🌲🍀🌏",47,33,11615,False,"Nowadays people from all over the #World are afraid of #CoronaVirus &amp; Ppl pray to #God for protection from that dangerous disease but Look at these #PakistaniMullahs, Instead of showing #religious paths, they are dancing to show their abilities for #Bollywood 😂
#Taliban https://t.co/FcBiN7lDmw"
2020-03-01 01:43:34+00:00,RT @Dazed: .@BTS_twt fans are donating their ticket money to coronavirus relief efforts: https://t.co/mNTE1Pp4NB,shivani_bln,india,hi! I am BTS-ARMY,409,442,34305,False,.@BTS_twt fans are donating their ticket money to coronavirus relief efforts: https://t.co/mNTE1Pp4NB
2020-03-01 01:43:34+00:00,RT @EndGameWW3: Australia records first coronavirus fatality as man dies in Perth hospital https://t.co/xo1l3b5oq6 via @smh,AashishMisra,india,INDIAN. RTs are not always endorsement 😜,348,236,44963,False,Australia records first coronavirus fatality as man dies in Perth hospital https://t.co/xo1l3b5oq6 via @smh
2020-03-01 01:43:23+00:00,@spectatorindex Aggregated data: https://t.co/wiVwmgxO1e,saurin_jhaveri,bombay india,"Life is journey from know more to no more. Two-wheeler, philosophy, Old Monk, mountains, long walks, cold weather and business research lover.",207,44,4302,False,
2020-03-01 01:43:16+00:00,"RT @GHS: There are many simple ways to prevent #coronavirus infection. 

One of the most effective is cleaning your hands regularly, either…",AshokMi93207780,lucknow india,Ministry of Information and Technology .Nationalist...Jai Hind Jai Bharat.. India 🇮🇳 First,51,303,1936,False,"There are many simple ways to prevent #coronavirus infection. 

One of the most effective is cleaning your hands regularly, either by: 

-Washing with soap &amp; water 💧🧼

-Rubbing with an alcohol-based sanitizer 👏🏼🦠

(graphic via @WHO) https://t.co/oIsRRJrmj4"
2020-03-01 01:43:11+00:00,RT @RakeshPujara1: This is not only going to affect China but world at large. Over reliance on Chinese products is going to creat supply si…,IndianTides,india,"Love nature, environment, animals, wildlife, music, space, physical work & everything nature has given us. Vegetarianism++.  For political tweets flw @jthiyagu",14,39,1028,False,"This is not only going to affect China but world at large. Over reliance on Chinese products is going to creat supply side shock and hence shortage of many commodities hence raising prices , so deadly cocktail of falling demand and rising pricing classically known as (1/n) https://t.co/zyxoBOb3M3"
2020-03-01 01:43:11+00:00,"Trending News: @winniesun: 'The😱#Coronavirus threat may be alarming but there's less reason to be scared when you're prepared!
🤔How do you best financially prepare?
Tune into Winnie on @GDLA on MONDAY at 8:45am PT w/ … https://t.co/4hmWGbQcv5, see more https://t.co/iPQ28Y0CFS",AmritChhetriB,siliguri india,"IT Security & DFIR Consultant|AI,BI,BigData Expert|Instructor|Author|Architect|Fashion Analyst|Member:DSCI & NASSCOM Community|Tech Editor|Android/IOT Developer",1911,2330,159924,False,
2020-03-01 01:43:07+00:00,Washington state governor confirms first US coronavirus death https://t.co/ds7SZQFoxq,geaerd,new delhi india,"GEAERD is a social educational enterprise involved in educational R&D since 2016, to improve the quality of education at global level by #globaleducators",126,92,3114,False,
2020-03-01 01:42:46+00:00,"RT @ArjunPai: And alternative read. Mind-boggling. 

NASA images show measurable decrease in airborne nitrogen dioxide over China  https://…",guffawer,bengaluru south india,"Friendly Introvert, Animal Lover, Thinker, History Buff, Chronic Infoholic & an avid Reader.",1257,603,26354,False,"And alternative read. Mind-boggling. 

NASA images show measurable decrease in airborne nitrogen dioxide over China  https://t.co/7l2YiaBRoA"
2020-03-01 01:42:40+00:00,NASA images show measurable decrease in airborne nitrogen dioxide over China  https://t.co/UamEWJcEtZ,vipulupadhyay,gurgaon india,"India-Japan Cross Border Business Expert, India Entry Advisor, Startup Mentor,Transformation Consultant & a Citizen Journalist.",72,638,414,False,
2020-03-01 01:42:31+00:00,RT @BBCNews: Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx,dremtee,india,Still working on it.,3252,593,112604,False,Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx
2020-03-01 01:42:30+00:00,"RT @hoseg0: Idk if this will happen bc of corona 
But @BTS_twt I don’t deserve you🙂 https://t.co/XFVDrbYTtR",peachh_tae13,india,‘02 | 🇮🇳 | ARMY💜 #BTS,117,55,13218,False,"Idk if this will happen bc of corona 
But @BTS_twt I don’t deserve you🙂 https://t.co/XFVDrbYTtR"
2020-03-01 01:42:25+00:00,"RT @CrowsFault: CDC: To prevent coronavirus stay home, avoid physical contact and don't go into large crowds.

Introverts: I've been prepar…",almostinfamous,hyderabad india,"🤔retweets are confusions🤔

🌟 i apologise for the inconvenience 🌟

photos only account at @photosbyaditya

the 6 million fav man",2699,2439,236368,False,"CDC: To prevent coronavirus stay home, avoid physical contact and don't go into large crowds.

Introverts: I've been preparing for this moment my entire life."
2020-03-01 01:42:16+00:00,RT @dykeistan: even corona virus is in my region now but instagram music probably never will be,KinzaSaleem,india,Healthy measures & Guilty pleasures,733,241,4720,False,even corona virus is in my region now but instagram music probably never will be
2020-03-01 01:41:41+00:00,RT @spectatorindex: BREAKING: 35 new coronavirus deaths in China,dreamyyinn,karnal india,I stalk random people and survive engineering.,1786,335,17146,False,BREAKING: 35 new coronavirus deaths in China
2020-03-01 01:41:31+00:00,Should I cancel my travel plans in light of the coronavirus outbreak?  https://t.co/HaSP0qXxdj @lonelyplanet,pramodkan,indonesia india,Teacher and a part time travel writer and photographer.,554,968,1782,False,
2020-03-01 01:41:32+00:00,RT @spectatorindex: BREAKING: Australia reports first coronavirus death,dreamyyinn,karnal india,I stalk random people and survive engineering.,1786,335,17146,False,BREAKING: Australia reports first coronavirus death
2020-03-01 01:41:28+00:00,RT @OriginalDWoods: A dog has tested positive for the Coronavirus. White people about to find a cure ASAP now,dreamyyinn,karnal india,I stalk random people and survive engineering.,1786,335,17146,False,A dog has tested positive for the Coronavirus. White people about to find a cure ASAP now
2020-03-01 01:41:24+00:00,"RT @Health_z_Wealth: If people stop driving vehicles at more than 30 kmph.

We can prevent 1.25 million deaths every year. (3,287 deaths a…",san1suresh,pune india,nature lover. tracker. rationalist. day trader by profession. tweets personal. RT's endorsements.,101,291,7397,False,"If people stop driving vehicles at more than 30 kmph.

We can prevent 1.25 million deaths every year. (3,287 deaths a day). 

Plus, additional 20-50 million disabilities. (60,000 disabilities per day)

Most of these affect 15-45 yrs old.

Now, compare this to Coronavirus!!!"
2020-03-01 01:41:18+00:00,"RT @girishjohar: A ""Very High Risk"" alert has been issued by #WHO for the entire globe for the spread of  #CoronaVirus ...ask world leaders…",madhuok,india,,131,208,11660,False,"A ""Very High Risk"" alert has been issued by #WHO for the entire globe for the spread of  #CoronaVirus ...ask world leaders to ""wake up fast"". Meanwhile, #NorthKorea shoots &amp; kills its 1st affected patient, as per its President's order !!!!"
2020-03-01 01:41:17+00:00,RT @spectatorindex: BREAKING: Governor of Washington State declares state of emergency over coronavirus,vicky_twitz,ooty india,Still I Rise!!!!!,1232,647,113108,False,BREAKING: Governor of Washington State declares state of emergency over coronavirus
2020-03-01 01:41:10+00:00,"RT @mvollmer1: How #Coronavirus Could Impact the Global #SupplyChain? 

⁦@Hal_Good⁩ ⁦@thinkers360⁩ ⁦@TomRaftery⁩ ⁦@JamesMarland⁩ ⁦@HansThal…",gsanthoshk1967,bengaluru south india,"Veteran
Interested in technology, innovation.
Concerned about global warming, environment. Working towards promoting science for global good!",75,255,4477,False,"How #Coronavirus Could Impact the Global #SupplyChain? 

⁦@Hal_Good⁩ ⁦@thinkers360⁩ ⁦@TomRaftery⁩ ⁦@JamesMarland⁩ ⁦@HansThalbauer⁩ 

#COVID2019 #Procurement #riskmanagement #Covid_19 #logistics #Warehouse #GDP  https://t.co/Fw8sphENjn"
